nmajor,major1,major2,BBRJ,Business Direct Admit,Combined Bacc and Masters,Dean's List,First Generation College Stdnt,FSB Scholars,Honors Program,President's List,Study Abroad Courtesy Account,Transfer Work (Pre-Banner),Cum Laude,Magna Cum Laude,Summa Cum Laude,University Honors,UniversityHonors w/Distinction,minor1,minor2,IPEDS.Race.Ethnicity,Gender,GPA.Range,Term.Code,year.x,latin_honors,survey_city,survey_company,survey_deptfunc,survey_gradprogram,survey_gradschool,survey_internfour,survey_internone,survey_internships,survey_internthree,survey_interntwo,survey_offers,survey_plans,survey_pref_field,survey_pref_loc,survey_salary,survey_state
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,2.50 - 2.99,202015,2020,0,,,,,,,,,,,,,,,,
2,Finance,Information Systems,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.50 - 4.00,202010,2020,0,,,,,,,,,,,,,,,,
1,Management and Leadership,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.00 - 3.49,202020,2020,0,,,,,Glion,,Citi,1,,,1,continuing education,,,,
1,Finance,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.00 - 3.49,201910,2019,0,,,,,,,,,,,,,,,,
1,Accountancy,none,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.50 - 4.00,202020,2020,0,,,,,University of Manchester,,VenusTech,1,,,0,continuing education,,,,
1,Accountancy,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.50 - 4.00,202020,2020,Cum Laude,,,,,Duke University,,China CITIC Bank,1,,,0,continuing education,,,,
1,Finance,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.00 - 3.49,202120,2021,Cum Laude,,,,International Economic and Finance,Brandeis University,,,0,,,0,continuing education,,,,
1,Marketing,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,2.50 - 2.99,202120,2021,0,,,,,,,,,,,,,,,,
1,Accountancy,none,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Asian,Female,3.00 - 3.49,201920,2019,0,,,,,,,,,,,,,,,,
1,Finance,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.00 - 3.49,201920,2019,Cum Laude,na,na,,Business Analytics,Boston University,,,,,,na,continuing education,No,,,na
1,Accountancy,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Economics,No Minor,Non-Resident Alien,Female,3.00 - 3.49,201920,2019,Cum Laude,,,,MSA,I haven't decided yet.,,,0,,,0,continuing education,,,,
1,Finance,none,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,2.50 - 2.99,202015,2020,0,,,,,,,,,,,,,,,,
1,Information Systems,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Interactive Media Studies,No Minor,Non-Resident Alien,Male,3.00 - 3.49,201920,2019,0,,,,,,,AIA Group Limited,1,,,0,other,,,,
1,Finance,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.00 - 3.49,202010,2020,0,,,,,,,,,,,,,,,,
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,2.00 - 2.49,202010,2020,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,2.50 - 2.99,201920,2019,0,,,,,,,,,,,,,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.50 - 4.00,202020,2020,Cum Laude,,,,,,,Bosera Asset Management Co.,2,,Furling Technology,,,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Supply Chain Management,No Minor,Non-Resident Alien,Male,2.50 - 2.99,202020,2020,0,,,,,,,Agricultural bank of china,3,China Merchants Securities,Citi Orient,0,continuing education,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,2.50 - 2.99,202020,2020,0,,,,,,,,,,,,,,,,
1,Finance,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Hispanic/Latino,Male,3.00 - 3.49,201920,2019,0,Boston,Bank of America,Finance,,,,,2,,,2,accepted fulltime job,Yes,No,65000,MA
1,Supply Chain & Operations Mgmt,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202110,2021,0,NYC,Horizon Media,,,,,,1,1,,4,accepted fulltime job,Yes,Yes,,New York
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,202020,2020,0,Columbus,Abercrombie & Fitch,Analytics,,,,Morgan Stanley,1,,,2,accepted fulltime job,Yes,Yes,60000,OH
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Arts Related,No Minor,White,Male,3.00 - 3.49,201920,2019,0,,,Finance,,,,Nuveen Asset Management,3,In2une Music,Gravity Studios,,seeking employment,,,,
1,Marketing,none,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Arts Related,Arts Related,White,Male,3.00 - 3.49,201920,2019,0,San Francisco,Udemy,Marketing/Sales,,,,,4,,,,accepted fulltime job,,,,CA
1,Finance,none,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,201920,2019,Cum Laude,New York,EY,,,,,AMP Global Clearing,1,,,1,accepted fulltime job,Yes,,70000,NY
1,Accountancy,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,202110,2021,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,201920,2019,0,,,,,,,Leslie Hindman Auctioneers,3,Holly Hunt,Mott50,,,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Supply Chain Management,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,,,,,,Vertiv,3,Focus Logistics Solutions,Vertiv,,,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineering/Science,Engineering/Science,White,Male,3.00 - 3.49,202120,2021,0,,,,Certification in Neurodiagnostic Technology,Laboure College,,Northwestern Mutual,1,,,0,continuing education,,,,
1,Supply Chain & Operations Mgmt,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Asian,Male,2.50 - 2.99,201920,2019,0,Omaha,Werner Enterprises,Operations / Procurement,,,,,0,,,3,accepted fulltime job,Yes,Yes,50000,Nebraska
1,Marketing,none,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,San Francisco,GoodRx,Other: Design,,,,EyeQue,3,GoodRx,HeyDoctor,1,accepted fulltime job,Yes,Yes,90000,CA
1,Marketing,none,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Language,Language,White,Female,3.50 - 4.00,201920,2019,Cum Laude,Rosemont,The McShane Companies,Marketing/Sales,,,,The McShane Companies,1,,,1,accepted fulltime job,Yes,Yes,50000,Illinois
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Interactive Media Studies,No Minor,White,Male,3.00 - 3.49,202120,2021,0,,Rocket Mortgage,,,,,,0,,,2,accepted fulltime job,Yes,Yes,,
1,Accountancy,none,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Multi Racial,Male,3.00 - 3.49,202020,2020,0,Columbus,JP Morgan Chase,Accounting Finance,MAcc,,,JP Morgan Chase,1,,,0,accepted fulltime job,Yes,Yes,60000,OH
1,Accountancy,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202010,2020,0,,,,,,,,,,,,,,,,
1,Finance,none,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,Business Analytics,Business Analytics,White,Male,3.50 - 4.00,201920,2019,Cum Laude,Cleveland,Americorps,,,,,Procter & Gamble,1,,,2,accepted fulltime job,,,,OH
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Security,No Minor,White,Male,3.00 - 3.49,202120,2021,0,,,,,,,Wells Financial Partners,1,,,0,seeking employment,,,,
1,Finance,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,,,,,,,,,,,,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,202120,2021,0,,,,,,,ITExchangeNet,2,,KeyBank,2,seeking employment,,,,
1,Marketing,none,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Arts Related,Arts Related,White,Female,3.50 - 4.00,202120,2021,Magna Cum Laude,Sylvania,"Root Inc., a Part of Accenture",Consulting,,,,Promoveo Health,1,,,1,accepted fulltime job,Yes,Yes,55000,OH
1,Marketing,none,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,No Minor,No Minor,White,Female,3.50 - 4.00,201920,2019,Magna Cum Laude,Cincinnati,"Burke, Inc.",Marketing / Sales,,,,School Outfitters,2,,Macy's Credit and Customer Service,2,accepted fulltime job,Yes,Yes,45000,OH/USA
1,Finance,none,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Business Analytics,Business Analytics,White,Male,3.50 - 4.00,202120,2021,Cum Laude,Boston,Oracle,,,,,,2,,,,accepted fulltime job,,,50000,MA
1,Supply Chain & Operations Mgmt,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Female,3.50 - 4.00,201920,2019,Cum Laude,Chicago,Uber,Logistics / Supply Chain,,,,,0,,,0,accepted fulltime job,Yes,Yes,53000,Illinois
1,Accountancy,none,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Female,3.50 - 4.00,202020,2020,Cum Laude,Chicago,Cohen & Company,Accounting Finance,MAcc,,,Cohen & Company,2,,The Cleveland Foundry,1,accepted fulltime job,Yes,Yes,63000,Il
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,201920,2019,0,Cincinnati,Velosio,"Analytics

 Consulting",,,,"Momentum Marketing Group, Inc.",2,,"Cedar Fair, Kings Island",2,accepted fulltime job,Yes,Yes,55000,Ohio
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Systems,No Minor,White,Male,3.00 - 3.49,202020,2020,0,Chicago,Nielsen,,,,,PepsiCo,1,,,,accepted fulltime job,,,58000,IL
1,Finance,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202120,2021,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,202120,2021,Cum Laude,Dayton,Reynolds and Reynolds,Marketing / Sales,,,,Reynolds and Reynolds,1,,,1,accepted fulltime job,Yes,No,50000,OH
1,Marketing,none,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,Arts Related,Arts Related,White,Male,3.50 - 4.00,202120,2021,Summa Cum Laude,,,,,,,In2une Music Management & Promotion,2,,"LeadAbroad, LLC",3,seeking employment,,,,
1,Marketing,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,2.50 - 2.99,202020,2020,0,,,,,,,,0,,,1,seeking employment,,,,
1,Supply Chain & Operations Mgmt,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.00 - 3.49,201920,2019,0,,,,MS in Management and System,New York University,,,0,,,0,seeking continuing education,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,2.50 - 2.99,202120,2021,0,,,,,,,,1,,,,continuing education,,,,
1,Supply Chain & Operations Mgmt,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Education,No Minor,White,Female,3.00 - 3.49,202120,2021,0,Chicago,Coyote Logistics,Logistics / Supply Chain,,,,,0,,,1,accepted fulltime job,Yes,Yes,45000,IL
1,Accountancy,none,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Mangement and Leadership,Mangement and Leadership,White,Female,3.00 - 3.49,201920,2019,0,Chicago,Deloitte,Accounting,,,,RSM,1,,,2,accepted fulltime job,,,60000,IL
1,Finance,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sport Management,No Minor,White,Male,3.50 - 4.00,202020,2020,Cum Laude,Cincinnati,Fifth Third Bank,,,,,Textron Systems,2,,Quicken Loans,,accepted fulltime job,,,58000,OH
1,Information Systems,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineering/Science,No Minor,White,Male,3.00 - 3.49,201920,2019,0,Cincinnati,Deloitte,Consulting,,,,,3,,,1,accepted fulltime job,Yes,No,93000,OH
1,Marketing,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,201920,2019,0,,,,,,,Kohl's,3,Function of Beauty,Von Maur,,,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Arts Related,No Minor,White,Male,2.50 - 2.99,202020,2020,0,,,,,,,,,,,,,,,,
1,Accountancy,none,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Humanities,Humanities,White,Female,3.00 - 3.49,201920,2019,0,,,,,,,"BDO USA, LLP",2,,Farmer Scott Ozete Robinson & Schmitt LLP,,,,,,
1,Supply Chain & Operations Mgmt,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.00 - 3.49,201920,2019,0,,,,Not decided,Not decided,,Miami Dining,1,,,5,seeking continuing education,,,,
1,Accountancy,none,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,Information Systems,Information Systems,White,Female,3.50 - 4.00,202020,2020,Cum Laude,Charlotte,Deloitte,Accounting,MAcc,,,Deloitte,1,,,1,accepted fulltime job,Yes,Yes,60000,NC
1,Business Economics,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.00 - 3.49,202020,2020,0,,,,,University of Illinois at Urbana Champaign,,PICC,1,,,0,continuing education,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Humanities,No Minor,White,Male,3.00 - 3.49,202010,2020,0,,,,,,,,,,,,,,,,
1,Marketing,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No Minor,No Minor,Non-Resident Alien,Female,3.00 - 3.49,201920,2019,0,,,,,,,,0,,,0,seeking employment,,,,
1,Business Analytics,none,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,No Minor,No Minor,Non-Resident Alien,Male,3.50 - 4.00,202120,2021,Magna Cum Laude,,,,MSBA,Columbia University,,Ping'An Lihe,2,,Alibaba,0,continuing education,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,Indianapolis,Charles Schwab,,,,,,0,,,1,accepted fulltime job,,,51000,IN
1,Supply Chain & Operations Mgmt,none,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Business Analytics,No Minor,White,Female,3.00 - 3.49,201920,2019,0,Williamsport,Textron,"Logistics / Supply Chain

 Operations / Procurement",,,,Ohio Department of Transportation,2,,Coyote Logistics,4,accepted fulltime job,Yes,No,56000,PA
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,201920,2019,0,Cincinatti,AXA Advising,,,,,Ohio Valley Beer and Wine,1,,,1,accepted fulltime job,Yes,,,OH
1,Finance,none,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Systems,Information Systems,White,Male,3.00 - 3.49,202120,2021,0,Grantville,Penn National Gaming,Analytics Finance General Management Marketing / Sales Operations / Procurement,,,,,0,,,1,accepted fulltime job,No,No,42640,PA
1,Business Analytics,none,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,No Minor,No Minor,White,Female,3.50 - 4.00,202020,2020,Magna Cum Laude,Chicago,Protiviti,Analytics,,,,E15 Group,2,,Protiviti,1,accepted fulltime job,Yes,Yes,68000,IL
1,Finance,none,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Math/Stat,Math/Stat,White,Female,3.50 - 4.00,202020,2020,Magna Cum Laude,Cleveland,Insight2Profit,Analytics Consulting Finance,,,,INSIGHT2PROFIT,1,,,2,accepted fulltime job,Yes,Yes,58000,OH
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,201920,2019,0,Cincinnati,Ohio National Financial Services,"Actuary

 Finance",,,,Fifth Third Bank,1,,,2,accepted fulltime job,Yes,Yes,39000,OH
1,Accountancy,none,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,202020,2020,Magna Cum Laude,Denver,KPMG,Accounting,,,,"Internal audit intern, timkensteel",2,,"Audit intern, KPMG",1,accepted fulltime job,Yes,Yes,69000,CO
1,Human Capital Mgmt& Leadership,none,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Related,Health Related,White,Female,3.50 - 4.00,202120,2021,Magna Cum Laude,Mason,M&M American Inc.,Accounting Advertising / Public Relations Logistics / Supply Chain,,,,M&M American Inc.,1,,,1,accepted fulltime job,Yes,Yes,45000,OH
1,Finance,none,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,Business Analytics,Business Analytics,White,Female,3.50 - 4.00,201920,2019,Magna Cum Laude,Deerfield,Baxter,,,,,Baxter,2,,Byline Bank,1,accepted fulltime job,Yes,,60000,IL
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,2.50 - 2.99,202120,2021,0,Hamilton,U.S. Bank,Consulting Finance Marketing / Sales,Masters of Finance,Northern Kentucky University,,Miami University and Community Federal Credit Union,2,,U.S. Bank,1,accepted fulltime job,Yes,Yes,60000,OH
1,Marketing,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Interactive Media Studies,No Minor,White,Male,3.00 - 3.49,201920,2019,Cum Laude,Grand Rapids,Procter and Gamble,Marketing / Sales,,,,GTB,2,,Procter and Gamble,2,accepted fulltime job,Yes,Yes,70000,MI
1,Business Economics,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202120,2021,0,Des Moines,FDIC,,,,,CDSG (commercial development and services group),1,,,2,accepted fulltime job,Yes,Yes,55000,IA
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Black or African American,Male,3.00 - 3.49,202120,2021,0,Chicago,Deloitte,,,,,Raytheon,3,,First Energy,3,accepted fulltime job,Yes,Yes,78000,IL
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Business Analytics,No Minor,White,Male,3.00 - 3.49,202120,2021,0,,,,,,,CIBC,2,,"Cardinal Health, Inc.",0,seeking employment,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Arts Related,No Minor,White,Female,3.00 - 3.49,201920,2019,0,Indianapolis,GEICO,General Management,,,,Countrywide Transportation,1,,,3,accepted fulltime job,Yes,No,46000,IL
1,Finance,none,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Language,Language,White,Female,3.50 - 4.00,202020,2020,Cum Laude,Chicago,Alvarez and Marsal,Consulting Finance,,,,"International Operations Intern, Spellbinders Paper Arts",2,,"Investment Banking Intern, Stout",1,accepted fulltime job,Yes,Yes,75000,IL
1,Business Economics,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,201920,2019,Cum Laude,,,,,,,,,,,,seeking employment,,,,
1,Finance,none,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Sport Management,Sport Management,White,Male,3.50 - 4.00,201920,2019,Cum Laude,Thief River Falls,Textron,Finance,,,,First Federal Lakewood,2,,First Federal Lakewood,1,accepted fulltime job,Yes,No,55000,Minnesota
1,Marketing,none,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,Interactive Media Studies,Interactive Media Studies,Black or African American,Male,3.00 - 3.49,202020,2020,0,,,,,,,City of Columbus,2,,Makeshark,0,seeking employment,,,,
1,Business Economics,none,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202120,2021,0,,,,,,,First Federal Lakewood,2,,Farmers Insurance,0,seeking employment,,,,
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Multi Racial,Male,3.00 - 3.49,202120,2021,0,Columbus,Turner Construction,,,,Vector Marketing,,,1,,0,accepted fulltime job,Yes,Yes,60000,Ohio
2,Marketing,Supply Chain & Operations Mgmt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Female,3.50 - 4.00,201920,2019,Cum Laude,Rosemont,NPD Group,"Advertising / Public Relations

 Analytics

 Marketing / Sales

 Operations / Procurement",,,,Rewards21,3,NPD Group,Nolan Transportation Group,1,accepted fulltime job,Yes,Yes,55000,Illinois
1,Marketing,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Media Related,No Minor,White,Male,3.00 - 3.49,202120,2021,0,San Francisco,Victorious SEO,Consulting Marketing / Sales,,,,Sherwin Williams,2,,Victorious SEO,4,accepted fulltime job,Yes,Yes,47010,CA
2,Accountancy,Finance,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,202010,2020,0,,,,,,,,,,,,,,,,
1,Supply Chain & Operations Mgmt,none,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Humanities,Humanities,White,Male,2.50 - 2.99,202120,2021,0,Chicago,Arrive Logistics,Logistics / Supply Chain Marketing / Sales,,,,,0,,,1,accepted fulltime job,Yes,Yes,42000,IL
1,Marketing,none,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,Hispanic/Latino,Female,3.00 - 3.49,201920,2019,0,,,,,,,"IT Internship, CES Credit Union",2,,"Marketing and Development, Knox Community Hospital",0,seeking employment,,,,
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Language,No Minor,White,Male,3.00 - 3.49,201920,2019,0,,,,,,,Chenel Capital,1,,,2,seeking employment,,,,
1,Management and Leadership,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202020,2020,0,,,,,,,DHL Express,3,BigStuf Ministries,Vancrest Health Care Centers,,,,,,
1,Information Systems,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engineering/Science,No Minor,White,Male,3.00 - 3.49,202110,2021,0,Chicago,West Monroe Partners,,,,,,2,,,,accepted fulltime job,,,70000,IL
1,Business Economics,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Humanities,No Minor,White,Male,3.00 - 3.49,202120,2021,0,Columbus,JP Morgan Chase,Finance,,,,Columbus Special Improvement District,1,,,4,accepted fulltime job,Yes,Yes,50000,OH
1,Supply Chain & Operations Mgmt,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,201920,2019,0,Cleveland,C.H. Robinson,Logistics / Supply Chain,,,,The JM Smucker Company,2,,C.H. Robinson,1,accepted fulltime job,Yes,Yes,47000,OH
1,Finance,none,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,No Minor,No Minor,White,Female,3.50 - 4.00,202120,2021,Magna Cum Laude,,,,,,,,,,,,continuing education,,,,
1,Management and Leadership,none,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interactive Media Studies,Interactive Media Studies,White,Female,3.50 - 4.00,202020,2020,Cum Laude,,,,,,Empower,Square Circle,4,Walt Disney World,Cintas,0,seeking employment,,,,
1,Finance,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Business Legal Studies,Political Science,White,Male,3.00 - 3.49,201920,2019,0,Cincinnati,Lifetime Financial Growth,"Consulting

 Finance

 Marketing / Sales",,,,Union Home Mortgage,2,,Lifetime Financial Growth,1,accepted fulltime job,Yes,Yes,24000,OH
1,Finance,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Economics,No Minor,White,Male,3.50 - 4.00,202020,2020,Cum Laude,,,,,,,Bon Tool Co,3,Bon Tool Co,Baxter International Inc,,,,,,
1,Marketing,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,202120,2021,0,,,,,,,Cambiar Investors,1,,,1,seeking employment,,,,
1,Marketing,none,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Media Related,Media Related,Hispanic/Latino,Female,3.00 - 3.49,202010,2020,0,,,,,,,,,,,,,,,,
1,Finance,none,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,Business Analytics,Business Analytics,White,Male,3.50 - 4.00,202120,2021,Summa Cum Laude,Cleveland,Cleveland Research Company,Finance,,,,CRC,1,,,1,accepted fulltime job,Yes,Yes,55000,OH
1,Finance,none,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Male,3.00 - 3.49,202120,2021,0,Arlington,Nestle USA,,,,,,2,,,,accepted fulltime job,,,62500,VA
1,Finance,none,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,No Minor,No Minor,White,Male,3.50 - 4.00,201920,2019,Cum Laude,Marietta,Peoples Bancorp,"Accounting

 Advertising / Public Relations

 Analytics

 Finance

 General Management

 Marketing / Sales",,,,"Weichert, Realtors - Triumph Group",1,,,1,accepted fulltime job,Yes,Yes,45000,Ohio
1,Marketing,none,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Interactive Media Studies,No Minor,White,Female,3.00 - 3.49,201920,2019,0,Franklin,Sony Music Entertainment - Provident Label Group,Marketing / Sales,,,Provident Label Group - Sony Music Entertainment,McFarling Foods,4,Mike Atkins Entertainment,Cinder Entertainment,0,accepted parttime job,Yes,Yes,15600,TN
1,Finance,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Minor,No Minor,White,Female,3.00 - 3.49,201920,2019,0,Warsaw,Johnson & Johnson - DePuy Synthes,Finance,,,,Johnson & Johnson - DePuy Synthes,1,,,1,accepted fulltime job,Yes,No,63000,IN / USA
