"","nmajor","major1","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internships","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","double_major"
"110",1,"Supply Chain & Operations Mgmt",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,"Reyes Beer Division",NA,NA,NA,"2","0","accepted fulltime job",NA,NA,NA,"No Double Major"
"111",1,"Accountancy",0,0,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Columbus","Deloitte",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,53000,"No Double Major"
"112",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.00 - 3.49",2019,"0",NA,"Goldman Sachs","Other: Risk",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",70000,"No Double Major"
"113",1,"Business Economics",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Charlotte","Red Ventures","Analytics Consulting Marketing / Sales",NA,NA,"4","3","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"114",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Arts Related","Supply Chain Management","Black or African American","Female","3.50 - 4.00",2020,"Cum Laude",NA,NA,NA,NA,NA,"1","1","seeking employment",NA,NA,NA,"No Double Major"
"115",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Chicago","PwC","Accounting Consulting Finance IT Assurance / IT Audit Information Technology",NA,NA,"2","1","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"116",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0","Chicago","Arrive Logistics","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","No","Yes",42000,"No Double Major"
"117",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0","St. Louis","Rubinbrown Advisors",NA,NA,NA,"2","0","accepted fulltime job",NA,NA,NA,"No Double Major"
"118",1,"Human Capital Mgmt& Leadership",0,1,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Female","3.00 - 3.49",2021,"0","Plymouth","Frito Lay","General Management Operations / Procurement",NA,NA,"2","1","accepted fulltime job","Yes","Yes",67000,"No Double Major"
"119",1,"Information Systems",0,1,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","West Carrollton","Insight Enterprises","Information Technology",NA,NA,"1","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"120",1,"Accountancy",0,1,0,0,1,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",2021,"Cum Laude","Cleveland","Crowe",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,57000,"No Double Major"
"121",1,"Management and Leadership",0,1,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0","Chicago","Peloton Group Consulting","Consulting",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",60000,"No Double Major"
"122",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Des Moines","Bank Iowa Corporation","Finance",NA,NA,"0","2","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"123",2,"Accountancy",0,1,0,1,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",2019,"Cum Laude","Cleveland","Deloitte","Consulting",NA,NA,"2","2","accepted fulltime job","Yes","Yes",80000,"Double Major"
"124",1,"Finance",1,1,0,0,0,0,0,0,0,1,0,"Humanities","Humanities","Multi Racial","Female","3.00 - 3.49",2021,"0","Chicago","Crowe LLP","Accounting Consulting Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",69000,"No Double Major"
"125",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",2019,"Cum Laude","Chicago","EY","Accounting",NA,NA,"2","4","accepted fulltime job","Yes","Yes",63000,"No Double Major"
"126",1,"Marketing",0,1,0,0,0,0,0,0,0,1,0,"Arts Related","Arts Related","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"2","2","seeking employment",NA,NA,NA,"No Double Major"
"127",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",2021,"0","New York","EY","Consulting Finance",NA,NA,"2","2","accepted fulltime job","Yes","Yes",72500,"No Double Major"
"128",1,"Accountancy",0,1,1,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Pittsburgh","PwC","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"129",1,"Supply Chain & Operations Mgmt",0,0,0,1,1,0,0,0,0,0,0,"No Minor","No Minor","Black or African American","Male","3.50 - 4.00",2019,"Cum Laude","Columbus","DHL","Logistics / Supply Chain",NA,NA,"1","1","accepted fulltime job","Yes","Yes",52500,"No Double Major"
"130",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Augusta","Textron",NA,NA,NA,"2","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"131",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0","Cleveland","Quicken Loans",NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,45000,"No Double Major"
"132",1,"Marketing",1,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Columbus","Abercrombie","Merchandizing",NA,NA,"1","1","accepted fulltime job","Yes","Yes",62500,"No Double Major"
"133",1,"Supply Chain & Operations Mgmt",0,1,0,1,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","2.50 - 2.99",2021,"0","Columbus","DHL Supply Chain",NA,NA,NA,"2","2","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"134",1,"Supply Chain & Operations Mgmt",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Magna Cum Laude","Raymond","Honda of America Manufacturing","Operations / Procurement",NA,NA,"2","1","accepted fulltime job","Yes","Yes",54900,"No Double Major"
"135",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Magna Cum Laude","Chicago","Accenture","Consulting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",79500,"No Double Major"
"136",1,"Management and Leadership",0,1,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",2019,"0","Chicago","Arrive Logistics","Marketing/Sales",NA,NA,"N/A","3","accepted fulltime job","Yes","Yes",44000,"No Double Major"
"137",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Information Security","Language","White","Male","3.00 - 3.49",2020,"0","Chicago","KellyMitchell Group",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"138",1,"Business Economics",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Chicago","The Hackett Group","Consulting",NA,NA,"2","4","accepted fulltime job","Yes","Yes",73000,"No Double Major"
"139",1,"Marketing",0,1,0,1,1,0,0,0,0,0,0,"Humanities","Humanities","White","Female","3.50 - 4.00",2019,"Cum Laude","Kettering","Reynolds and Reynolds","Marketing / Sales",NA,NA,"0","2","accepted fulltime job","Yes","Yes",38000,"No Double Major"
"140",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1","0","seeking employment",NA,NA,NA,"No Double Major"
"141",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"3","0","seeking employment",NA,NA,NA,"No Double Major"
"142",1,"Human Capital Mgmt& Leadership",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Chicago","BearingPoint",NA,NA,NA,"2","4","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"143",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Columbus","Ernst and Young","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",51000,"No Double Major"
"144",1,"Supply Chain & Operations Mgmt",0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2019,"0","Twinsburg","Rock Well","Logistics/Supply Chain",NA,NA,"1","2","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"145",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",2021,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"146",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","2.50 - 2.99",2020,"0","San Diego","Flock Freight",NA,NA,NA,"1","0","accepted fulltime job",NA,NA,NA,"No Double Major"
"147",2,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2020,"Cum Laude","Cleveland","Quicken Loans","Finance Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",45000,"Double Major"
"148",1,"Marketing",1,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,"PepsiCo",NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,65000,"No Double Major"
"149",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",2021,"0","Cleveland","PepsiCo",NA,NA,NA,"3","2","accepted fulltime job","Yes","No",65000,"No Double Major"
"150",1,"Accountancy",0,0,0,1,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",2020,"0","Columbus","Huntington National Bank","Accounting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"151",1,"Accountancy",0,0,0,1,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",2021,"0","Carmel","Dauby, O'Connor & Zaleski","Accounting",NA,NA,"3","2","accepted fulltime job","Yes","No",57500,"No Double Major"
"152",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",2020,"0","Cleveland","RSM","Accounting","MAcc",NA,"0","2","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"153",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0",NA,"DHL",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,52500,"No Double Major"
"154",1,"Marketing",0,1,0,0,1,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude","Remote","Cigna","Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"155",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2019,"0","Chicago","J.P Morgan","Finance",NA,NA,"3","2","accepted fulltime job","Yes","Yes",95000,"No Double Major"
"156",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Columbus","JPMorgan Chase & Co.","Finance

 General Management",NA,NA,"2","1","accepted fulltime job","Yes","Yes",57000,"No Double Major"
"157",1,"Business Analytics",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,"1","0","seeking employment",NA,NA,NA,"No Double Major"
"158",1,"Business Analytics",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",2021,"0","Brooklyn","Underdog Fantasy","Analytics Operations / Procurement",NA,NA,"0","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"159",1,"Marketing",0,0,0,1,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude","Minneapolis","Cintas","General Management Logistics / Supply Chain Marketing / Sales",NA,NA,"3","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"160",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,"MBA","William & Mary",NA,NA,"continuing education",NA,NA,NA,"No Double Major"
"161",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0",NA,NA,NA,NA,NA,"1","1","seeking employment",NA,NA,NA,"No Double Major"
"162",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Media Related","No Minor","White","Male","3.00 - 3.49",2020,"0","Rolling Meadows","Merrill Edge",NA,NA,NA,"2","0","accepted fulltime job",NA,NA,NA,"No Double Major"
"163",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","Fifth Third Bank","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"164",1,"Supply Chain & Operations Mgmt",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0","Middletown","Cleveland cliffs","Logistics / Supply Chain",NA,NA,"0","6","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"165",1,"Finance",0,1,0,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1","0","seeking employment",NA,NA,NA,"No Double Major"
"166",1,"Marketing",0,0,0,1,0,1,1,0,0,0,0,"Entrepreneurship","Entrepreneurship","White","Male","3.00 - 3.49",2019,"0","Oak Brook","CBRE","Other: Brokerage",NA,NA,"2","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"167",2,"Finance",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Chicago","JPMorgan Chase","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"Double Major"
"168",1,"Supply Chain & Operations Mgmt",0,1,0,1,0,0,0,0,0,0,0,"Sport Management","Sport Management","Hispanic/Latino","Male","3.50 - 4.00",2021,"Cum Laude","Springfield, OH","ALDI USA","General Management",NA,NA,"2","1","accepted fulltime job","Yes","Yes",80000,"No Double Major"
"169",1,"Finance",0,1,1,1,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude",NA,NA,NA,"ECO",NA,"1","1","seeking employment",NA,NA,NA,"No Double Major"
"170",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Chicago","Accenture","Consulting",NA,NA,"3","2","accepted fulltime job","Yes","Yes",80000,"No Double Major"
"171",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0","Manhattan","VTS Inc.","Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"172",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",2020,"0","New York","FutureBrand",NA,NA,NA,"5",NA,"accepted parttime job",NA,NA,NA,"No Double Major"
"173",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Marietta","Peoples Bank",NA,NA,NA,"1","0","accepted fulltime job",NA,NA,NA,"No Double Major"
"174",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",2021,"0","Pittsburgh","American Eagle Outfitters","Logistics / Supply Chain",NA,NA,"2","1","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"175",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","New York City","Oppenheimer & Co Inc.",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"176",1,"Marketing",0,1,0,0,0,1,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","Hispanic/Latino","Female","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"3",NA,"seeking employment",NA,NA,NA,"No Double Major"
"177",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Accountancy","Accountancy","White","Male","3.00 - 3.49",2021,"0","Cincinnati","Skylight Financial Group",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,65000,"No Double Major"
"178",1,"Information Systems",0,1,0,0,0,0,1,0,0,0,0,"Entrepreneurship","Entrepreneurship","White","Male","3.50 - 4.00",2019,"Cum Laude","Cincinnati","Grant Thornton","IT Assurance / IT Audit",NA,NA,"2","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"179",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2020,"0","Columbus","KPMG","Accounting Consulting IT Assurance / IT Audit",NA,NA,"2","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"180",1,"Marketing",0,1,0,0,0,0,1,1,0,0,0,"Media Related","Media Related","White","Female","3.50 - 4.00",2021,"Summa Cum Laude","Columbus","Victoria's Secret","Other: Merchandising",NA,NA,"2","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"181",2,"Accountancy",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Magna Cum Laude","Chicago","Peloton Consulting Group","Accounting

 Consulting

 Finance",NA,NA,"2","3","accepted fulltime job","Yes","Yes",60000,"Double Major"
"182",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",2019,"0","Cincinnati","Terillium","Logistics / Supply Chain",NA,NA,"2","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"183",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"184",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Accountancy","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","AON","Accounting Analytics Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"185",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","CDW","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",30000,"No Double Major"
"186",1,"Marketing",0,1,0,0,1,0,0,0,0,1,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0",NA,NA,NA,"Masters of Marketing","University of Cincinnati","3","0","continuing education",NA,NA,NA,"No Double Major"
"187",1,"Information Systems",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Chicago",NA,"Consulting",NA,NA,"0","2","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"188",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Charlotte","Deloitte","Accounting",NA,NA,"2","3","accepted fulltime job","Yes","Yes",53000,"No Double Major"
"189",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Arts Related","International Business","White","Female","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"190",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"1","1","seeking employment",NA,NA,NA,"No Double Major"
"191",1,"Finance",0,0,0,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"Cum Laude","Chicago","Fifth Third Bank","Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",63000,"No Double Major"
"192",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Summa Cum Laude","Cincinnati","Carew International",NA,NA,NA,"2","0","accepted fulltime job",NA,NA,NA,"No Double Major"
"193",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Rochester","JP Morgan","Finance",NA,NA,"2","2","accepted fulltime job","Yes","No",75000,"No Double Major"
"194",1,"Accountancy",0,1,0,0,0,0,1,0,0,1,0,"Mangement and Leadership","Mangement and Leadership","Non-Resident Alien","Female","2.50 - 2.99",2019,"0","Bellevue","Microsoft","Finance

 Marketing / Sales

 Operations / Procurement",NA,NA,"1","1","accepted fulltime job","Yes","Yes",90500,"No Double Major"
"195",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"196",1,"Marketing",0,1,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude",NA,NA,NA,NA,NA,"2","1","accepted parttime job",NA,NA,NA,"No Double Major"
"197",1,"Finance",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Cleveland","BellMark Partners","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"198",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Indianapolis","Comcast","Advertising / Public Relations

 Marketing / Sales",NA,NA,"2","3","accepted fulltime job","Yes","Yes",40000,"No Double Major"
